Player,Team,GP,GS,MINS,oPOSS,PTS,ORB,DRB,AST,STL,BLK,TOV,PF,PCT_FGA_trans,PCT_FGM_ast,TS.,eFG.,FGM,FGA,FG.,TPM,TPA,TP.,FTM,FTA,FT.,RIMM,RIMA,RIM.,MIDM,MIDA,MID.
NICK.JOURDAIN_Temple,Temple,3,3,73.4,141,21,5,6,1,1,6,4,8,0.077,0.857,0.753,0.731,7,13,0.538,5,7,0.714,2,2,1,2,3,0.667,0,3,0
NICK.MACDONALD_Niagara,Niagara,3,0,25.632,50,5,1,1,0,5,0,1,3,0.125,1,0.312,0.312,2,8,0.25,1,6,0.167,0,0,0,0,1,0,1,1,1
NICK.MORA_UTRGV,UTRGV,1,1,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
NICK.MUSZYNSKI_Belmont,Belmont,3,3,74.616,133,41,4,15,5,2,6,2,5,0.074,0.6,0.584,0.556,15,27,0.556,0,1,0,11,17,0.647,13,22,0.591,2,4,0.5
NICK.ONGENDA_DePaul,DePaul,4,2,70.3,137,26,3,11,1,1,8,2,13,0.429,0.556,0.693,0.643,9,14,0.643,0,0,0,8,10,0.8,9,13,0.692,0,1,0
NICK.PAPPAS_Milwaukee,Milwaukee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NICK.STAMPLEY_Troy,Troy,4,4,142.2,280,57,13,19,2,4,1,5,8,0.298,0.762,0.462,0.465,21,57,0.368,11,35,0.314,4,10,0.4,6,9,0.667,4,13,0.308
NICK.THELEN_Bellarmine,Bellarmine,2,2,14.666,25,5,0,1,1,0,0,0,1,0,1,0.847,1,2,2,1,0,0,0,1,2,0.5,2,2,1,0,0,0
NICO.GALETTE_Sacred Heart,Sacred Heart,2,0,17.616,32,11,1,1,1,2,0,0,4,0.333,0.75,0.849,0.833,4,6,0.667,2,2,1,1,1,1,2,3,0.667,0,1,0
NICOLAS.ELAME_UT Arlington,UT Arlington,5,4,124.683,239,30,7,15,12,3,0,6,7,0.231,0.071,0.358,0.359,14,39,0.359,0,6,0,2,6,0.333,5,13,0.385,9,20,0.45
NICOLAS.FENNELL_N.C. Central,N.C. Central,6,6,156.151,281,37,10,12,4,6,2,15,15,0.185,0.462,0.601,0.537,13,27,0.481,3,10,0.3,8,8,1,8,12,0.667,2,5,0.4
NICOLAS.TIMBERLAKE_Towson,Towson,2,2,49.9,80,26,0,3,1,1,0,3,3,0.25,0.875,0.569,0.525,8,20,0.4,5,12,0.417,5,6,0.833,1,3,0.333,2,5,0.4
NIELS.LANE_Florida,Florida,4,0,27.599,56,4,2,1,2,0,1,0,3,0.2,0,0.4,0.4,2,5,0.4,0,0,0,0,0,0,1,3,0.333,1,2,0.5
NIGEL.HAWKINS_SFA,SFA,5,0,106.366,217,34,2,9,6,6,0,6,10,0.478,0.417,0.613,0.587,12,23,0.522,3,10,0.3,7,10,0.7,8,12,0.667,1,1,1
NIGEL.JACKSON_Wagner,Wagner,5,0,128.216,221,35,5,8,6,4,3,4,14,0.276,0.818,0.534,0.483,11,29,0.379,6,14,0.429,7,8,0.875,2,8,0.25,3,7,0.429
NIGEL.SCANTLEBURY_Central Conn. St.,Central Conn. St.,3,2,89.834,175,23,2,7,16,2,0,6,8,0.273,0.429,0.463,0.409,7,22,0.318,4,9,0.444,5,6,0.833,3,8,0.375,0,5,0
NIGHAEL.CEASER_Texas St.,Texas St.,2,0,39.95,70,13,2,6,1,3,2,4,7,0.2,0.75,0.525,0.4,4,10,0.4,0,0,0,5,5,1,4,8,0.5,0,2,0
NIJEL.PACK_Kansas St.,Kansas St.,4,4,141.134,254,60,1,13,18,3,0,12,10,0.186,0.611,0.622,0.581,18,43,0.419,14,29,0.483,10,11,0.909,0,3,0,4,11,0.364
NIK.MAINS_Northern Ariz.,Northern Ariz.,4,4,97.816,176,56,4,11,2,4,1,1,11,0.35,0.714,0.676,0.688,21,40,0.525,13,26,0.5,1,3,0.333,4,4,1,4,10,0.4
NIKC.JACKSON_Air Force,Air Force,5,5,123.534,209,23,2,11,12,4,5,8,17,0.095,0.75,0.439,0.405,8,21,0.381,1,7,0.143,6,11,0.545,7,11,0.636,0,3,0
NIKE.SIBANDE_Pittsburgh,Pittsburgh,4,4,140.75,238,63,4,20,11,2,1,10,8,0.143,0.364,0.647,0.643,22,42,0.524,10,19,0.526,9,14,0.643,6,10,0.6,6,13,0.462
NIKKEI.RUTTY_Monmouth,Monmouth,3,0,33.734,61,3,3,10,0,1,0,2,10,0.5,0,0.219,0,0,4,0,0,0,0,3,6,0.5,0,4,0,0,0,0
NIKOLA.DJOGO_Notre Dame,Notre Dame,6,4,121.364,230,29,1,10,3,3,3,4,17,0.316,0.778,0.636,0.632,9,19,0.474,6,13,0.462,5,8,0.625,3,5,0.6,0,1,0
NIKOLA.MARIC_Little Rock,Little Rock,3,3,99.833,179,35,4,7,9,1,4,9,8,0.059,0.6,0.452,0.441,15,34,0.441,0,1,0,5,10,0.5,9,16,0.562,6,17,0.353
NIMARI.BURNETT_Texas Tech,Texas Tech,1,0,13.25,29,2,0,1,2,0,0,1,1,0,0,0.2,0.2,1,5,0.2,0,2,0,0,0,0,0,0,0,1,3,0.333
NIQUE.CLIFFORD_Colorado,Colorado,1,0,3.133,7,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
NOAH.BAUMANN_Southern California,Southern California,6,0,52.417,100,17,2,5,1,1,1,0,2,0.154,0.714,0.654,0.654,7,13,0.538,3,8,0.375,0,0,0,0,1,0,4,4,1
NOAH.CARTER_UNI,UNI,3,0,93.45,171,43,1,9,4,4,2,7,4,0.172,0.8,0.637,0.586,15,29,0.517,4,15,0.267,9,10,0.9,10,12,0.833,1,2,0.5
NOAH.COLLIER_Pittsburgh,Pittsburgh,3,0,22.101,40,1,2,2,0,0,0,0,2,0,0,0.256,0,0,1,0,0,0,0,1,2,0.5,0,1,0,0,0,0
NOAH.FARRAKHAN_East Carolina,East Carolina,3,0,15.517,31,1,0,3,2,0,0,1,0,0,0,0.256,0,0,1,0,0,1,0,1,2,0.5,0,0,0,0,0,0
NOAH.FERNANDES_Massachusetts,Massachusetts,4,3,106.367,208,37,3,8,10,4,0,8,7,0.531,0.538,0.538,0.547,13,32,0.406,9,20,0.45,2,5,0.4,0,3,0,4,9,0.444
NOAH.FREDERKING_Evansville,Evansville,5,5,167.667,274,28,4,6,3,0,0,2,7,0.125,0.455,0.541,0.521,11,24,0.458,3,10,0.3,3,4,0.75,6,8,0.75,2,6,0.333
NOAH.GURLEY_Furman,Furman,3,3,98.266,173,80,6,17,11,2,6,5,5,0.186,0.581,0.614,0.602,31,59,0.525,9,22,0.409,9,13,0.692,18,27,0.667,4,10,0.4
NOAH.HORCHLER_Providence,Providence,5,5,154.635,289,59,14,29,3,2,2,9,15,0.159,0.667,0.605,0.591,21,44,0.477,10,22,0.455,7,10,0.7,8,15,0.533,3,7,0.429
NOAH.HUPMANN_Northern Ky.,Northern Ky.,2,0,10.149,21,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOAH.KAMBA_Saint Peter's,Saint Peter's,6,0,54.015,100,12,1,2,5,3,0,3,6,0.111,0.5,0.55,0.556,4,9,0.444,2,4,0.5,2,4,0.5,1,3,0.333,1,2,0.5
NOAH.LOCKE_Florida,Florida,8,8,197.147,373,79,0,13,4,3,1,8,9,0.371,0.69,0.632,0.629,29,62,0.468,20,43,0.465,1,1,1,3,6,0.5,6,13,0.462
NOAH.MORGAN_Eastern Mich.,Eastern Mich.,5,3,155.233,284,66,1,18,13,7,2,5,11,0.109,0.269,0.539,0.518,26,55,0.473,5,12,0.417,9,13,0.692,11,19,0.579,10,24,0.417
NOAH.TAITZ_Stanford,Stanford,3,0,20.417,36,5,1,0,2,0,0,1,0,0,0.5,0.417,0.417,2,6,0.333,1,3,0.333,0,0,0,1,1,1,0,2,0
NOAH.WATERMAN_Detroit Mercy,Detroit Mercy,2,2,64.916,103,25,2,6,3,2,1,2,6,0,0.556,0.867,0.885,9,13,0.692,5,8,0.625,2,3,0.667,3,4,0.75,1,1,1
NOAH.WILLIAMS_Washington St.,Washington St.,3,3,100.55,174,34,3,7,12,6,0,10,10,0.154,0.333,0.389,0.333,12,39,0.308,2,16,0.125,8,10,0.8,6,11,0.545,4,12,0.333
NOBAL.DAYS_Tulane,Tulane,5,0,83.551,156,4,4,6,1,4,4,2,10,0,1,0.237,0.143,1,7,0.143,0,2,0,2,3,0.667,0,2,0,1,3,0.333
NOEL.BROWN_George Washington,George Washington,5,0,65.266,114,15,1,9,3,0,0,1,1,0,0.833,0.489,0.5,6,12,0.5,0,0,0,3,7,0.429,4,6,0.667,2,6,0.333
NOEL.COLEMAN_Hawaii,Hawaii,5,0,104.95,187,23,2,5,4,4,0,6,3,0.273,0.444,0.512,0.523,9,22,0.409,5,14,0.357,0,1,0,1,3,0.333,3,5,0.6
NOLAN.BERTAIN_A&M-Corpus Christi,A&M-Corpus Christi,4,4,131.832,253,34,1,6,6,5,2,4,8,0.379,0.917,0.568,0.569,12,29,0.414,9,20,0.45,1,2,0.5,0,0,0,3,9,0.333
NOLAN.FOSTER_Ohio,Ohio,2,0,2.733,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOLAN.TAYLOR_Southeast Mo. St.,Southeast Mo. St.,1,0,1.317,4,1,0,0,0,0,0,1,0,0,0,0.169,0,0,2,0,0,0,0,1,2,0.5,0,2,0,0,0,0
NORCHAD.OMIER_Arkansas St.,Arkansas St.,5,5,150.203,263,66,22,53,3,8,5,10,17,0.333,0.607,0.524,0.519,28,54,0.519,0,0,0,10,19,0.526,21,26,0.808,7,28,0.25
NYGAL.RUSSELL_Southeast Mo. St.,Southeast Mo. St.,4,0,65.068,128,17,5,13,5,4,0,6,8,0.111,0.333,0.578,0.389,3,9,0.333,1,4,0.25,10,12,0.833,2,3,0.667,0,2,0
NYSIER.BROOKS_Miami (FL),Miami (FL),7,7,232.35,405,68,12,15,9,8,7,13,13,0.14,0.44,0.604,0.581,25,43,0.581,0,2,0,18,28,0.643,19,30,0.633,6,11,0.545
NYZAIAH.CHAMBERS_Norfolk St.,Norfolk St.,2,0,21.016,47,10,2,2,0,1,0,1,5,0,0.75,0.84,0.8,4,5,0.8,0,0,0,2,2,1,3,4,0.75,1,1,1
OBADIAH.NOEL_UMass Lowell,UMass Lowell,4,4,135.499,240,88,3,14,10,1,0,16,13,0.23,0.167,0.577,0.533,30,61,0.492,5,17,0.294,23,32,0.719,15,24,0.625,10,20,0.5
OBINNA.ANOCHILIKILLEN_Marshall,Marshall,6,2,92.432,177,21,1,14,2,4,8,4,10,0.095,0.714,0.4,0.357,7,21,0.333,1,8,0.125,6,11,0.545,6,9,0.667,0,4,0
OCHAI.AGBAJI_Kansas,Kansas,4,4,148.215,259,69,2,10,6,3,1,7,9,0.196,0.708,0.608,0.598,24,51,0.471,13,32,0.406,8,12,0.667,9,13,0.692,2,6,0.333
ODDYST.WALKER_Alcorn,Alcorn,5,5,126.884,263,59,7,7,5,4,0,3,15,0.341,0.65,0.605,0.591,20,44,0.455,12,22,0.545,7,10,0.7,4,11,0.364,4,11,0.364
ODELL.WILSON_North Dakota St.,North Dakota St.,5,0,33.567,66,8,6,2,1,1,0,0,3,0.333,0.5,0.667,0.667,4,6,0.667,0,0,0,0,0,0,4,6,0.667,0,0,0
ODRI.DEDOLLI_Mt. St. Mary's,Mt. St. Mary's,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODY.OGUAMA_Wake Forest,Wake Forest,5,5,104.666,183,16,7,13,0,0,3,9,12,0.176,0.25,0.332,0.235,4,17,0.235,0,0,0,8,15,0.533,3,11,0.273,1,6,0.167
OFURE.UJADUGHELE_UC Irvine,UC Irvine,8,0,37.119,74,2,0,5,1,3,1,2,4,0,1,0.2,0.2,1,5,0.2,0,0,0,0,0,0,1,4,0.25,0,1,0
OKAY.DJAMGOUZ_Drake,Drake,1,0,0.067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLA.OLAMUYIWA_Central Conn. St.,Central Conn. St.,1,0,2.4,5,2,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
OLIVER.HAYESBROWN_UC Riverside,UC Riverside,6,0,68.15,130,17,6,15,3,2,5,5,11,0.333,0.5,0.464,0.4,6,15,0.4,0,2,0,5,7,0.714,6,10,0.6,0,3,0
OLIVER.LYNCHDANIELS_Colgate,Colgate,4,0,48.501,97,13,1,11,8,1,0,1,4,0.667,0.6,1.083,1.083,5,6,0.833,3,4,0.75,0,0,0,2,2,1,0,0,0
OLIVIER.NKAMHOUA_Tennessee,Tennessee,5,0,20.067,44,6,2,1,0,2,2,2,3,0.167,0.667,0.5,0.5,3,6,0.5,0,0,0,0,0,0,3,3,1,0,3,0
OLIVIER.SARR_Kentucky,Kentucky,4,4,110.1,198,50,10,4,3,1,3,6,10,0.083,0.625,0.567,0.486,16,36,0.444,3,8,0.375,15,17,0.882,4,7,0.571,9,21,0.429
OLIVIERMAXENCE.PROSPER_Clemson,Clemson,5,0,19.266,36,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAR.CROSKEY_South Carolina St.,South Carolina St.,3,3,68.95,136,21,4,7,2,3,1,7,9,0.167,0.333,0.359,0.271,6,24,0.25,1,11,0.091,8,11,0.727,5,9,0.556,0,4,0
OMAR.PARCHMAN_Ark.-Pine Bluff,Ark.-Pine Bluff,3,0,5.767,13,0,1,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
OMAR.PAYNE_Florida,Florida,8,1,115.632,227,31,6,14,5,6,7,6,18,0.176,0.692,0.8,0.765,13,17,0.765,0,0,0,5,5,1,12,15,0.8,1,2,0.5
OMAR.ROWE_Iona,Iona,1,0,9.417,18,0,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAR.SILVERIO_Hofstra,Hofstra,2,0,32.584,63,5,0,0,1,1,0,1,2,0.5,1,0.505,0.375,1,4,0.25,1,2,0.5,2,2,1,0,0,0,0,2,0
OMARI.MOORE_San Jose St.,San Jose St.,2,2,64.466,125,28,3,5,11,2,0,5,4,0.25,0.545,0.551,0.542,11,24,0.458,4,7,0.571,2,3,0.667,6,12,0.5,1,5,0.2
OMARI.PEEKGREEN_Delaware St.,Delaware St.,4,0,17.566,44,6,1,0,0,1,0,4,5,0.5,0.667,0.5,0.5,3,6,0.5,0,3,0,0,0,0,2,2,1,1,1,1
ONYEBUCHI.EZEAKUDO_Pittsburgh,Pittsburgh,4,1,22.949,45,5,0,1,3,2,0,3,3,0,0.5,1.25,1.25,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0
ONYI.EYISI_Fordham,Fordham,1,0,9.816,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORLANDO.ROBINSON_Fresno St.,Fresno St.,6,6,206.819,361,80,14,38,11,3,4,20,9,0.205,0.5,0.451,0.363,24,73,0.329,5,21,0.238,27,33,0.818,10,23,0.435,9,29,0.31
OSAYI.OSIFO_Florida,Florida,7,0,69.033,144,5,7,11,2,0,0,2,10,0.143,0,0.267,0.286,2,7,0.286,0,0,0,1,5,0.2,2,4,0.5,0,3,0
OSBORN.SHEMA_Iona,Iona,4,0,42.334,73,9,6,5,1,1,1,1,3,0,0,0.506,0.429,3,7,0.429,0,0,0,3,4,0.75,2,3,0.667,1,4,0.25
OSCAR.DA.SILVA_Stanford,Stanford,1,1,30.333,59,12,1,4,1,2,1,0,2,0,0.5,0.447,0.375,4,12,0.333,1,2,0.5,3,3,1,1,4,0.25,2,6,0.333
OSCAR.FRAYER_Grand Canyon,Grand Canyon,7,7,153.184,278,40,3,14,9,3,3,13,19,0.132,0.571,0.473,0.474,14,38,0.368,8,26,0.308,4,9,0.444,2,3,0.667,4,9,0.444
OSCAR.LOPEZ_DePaul,DePaul,3,2,52.651,104,24,3,8,7,1,2,5,7,0.421,0.273,0.602,0.605,11,19,0.579,1,4,0.25,1,2,0.5,8,8,1,2,7,0.286
OSCAR.OKEKE_Fairleigh Dickinson,Fairleigh Dickinson,2,0,4.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSINACHI.SMART_Col. of Charleston,Col. of Charleston,1,1,20.467,33,6,1,0,0,0,0,1,1,0.2,0.667,0.6,0.6,3,5,0.6,0,0,0,0,0,0,3,4,0.75,0,1,0
OSKAR.PALMQUIST_Rutgers,Rutgers,1,0,2.167,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSUN.OSUNNIYI_St. Bonaventure,St. Bonaventure,7,7,236.668,385,70,23,46,17,4,23,12,17,0.174,0.516,0.683,0.674,31,46,0.674,0,0,0,8,11,0.727,29,38,0.763,2,8,0.25
OTIS.FRAZIER_George Mason,George Mason,4,0,40.816,74,6,4,4,0,2,3,1,5,0,1,0.3,0.3,2,10,0.2,2,5,0.4,0,0,0,0,3,0,0,2,0
OTON.JANKOVIC_Tulane,Tulane,2,0,1.65,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OUMAR.BALLO_Gonzaga,Gonzaga,1,0,2.667,6,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
OUMAR.DIAHAME_Saint Peter's,Saint Peter's,3,0,11.784,21,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OWEN.ASCHIERIS_TCU,TCU,1,0,0.317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OWEN.MCCORMACK_Presbyterian,Presbyterian,2,1,58.666,103,35,4,4,2,2,0,3,6,0.067,0.545,0.886,0.9,11,15,0.733,5,8,0.625,8,10,0.8,4,4,1,2,3,0.667
OWEN.SPENCER_The Citadel,The Citadel,1,0,2.867,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARIS.DAWSON_Portland St.,Portland St.,5,5,140.034,254,37,4,14,5,2,0,6,17,0.2,0.154,0.409,0.388,13,40,0.325,5,22,0.227,6,11,0.545,2,8,0.25,6,10,0.6
PARIS.TAYLOR_Green Bay,Green Bay,1,0,30.7,51,7,0,4,0,0,1,0,1,0,0.667,0.886,1,3,3,1,0,0,0,1,2,0.5,1,1,1,2,2,1
PARKER.BRAUN_Missouri,Missouri,4,0,20.566,41,5,1,2,0,0,2,0,1,0.6,1,0.42,0.3,1,5,0.2,1,2,0.5,2,2,1,0,3,0,0,0,0
PARKER.HAZEN_Lipscomb,Lipscomb,2,0,42.349,79,5,5,5,1,1,1,3,2,0.125,0.5,0.279,0.25,2,8,0.25,0,3,0,1,2,0.5,2,5,0.4,0,0,0
PARKER.LONG_Southeast Mo. St.,Southeast Mo. St.,4,0,18.75,34,5,2,1,1,1,0,1,2,0.333,1,0.833,0.833,2,3,0.667,1,1,1,0,0,0,0,0,0,1,2,0.5
PAT.SUEMNICK_Robert Morris,Robert Morris,1,0,8.117,14,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATRICK.DORSEY_Navy,Navy,5,4,118.433,206,23,5,11,5,5,0,4,9,0.069,0.5,0.361,0.345,8,29,0.276,4,18,0.222,3,6,0.5,3,6,0.5,1,5,0.2
PATRICK.EMILIEN_Western Mich.,Western Mich.,2,0,25.284,50,6,0,3,2,1,0,2,1,0.5,0.5,0.553,0.625,2,4,0.5,1,1,1,1,3,0.333,1,2,0.5,0,1,0
PATRICK.KELLY_Penn St.,Penn St.,2,0,1.4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATRICK.MCCAFFERY_Iowa,Iowa,8,0,105.35,197,33,6,12,7,2,4,3,2,0.483,0.615,0.503,0.483,13,29,0.448,2,9,0.222,5,8,0.625,11,17,0.647,0,3,0
PATRICK.MURPHY_Western Ky.,Western Ky.,2,0,0.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PATRICK.MWAMBA_UT Arlington,UT Arlington,5,5,145.001,270,45,3,21,5,8,8,4,12,0.268,0.812,0.519,0.524,16,41,0.39,11,29,0.379,2,5,0.4,2,5,0.4,3,7,0.429
PATRICK.TAPÃ_Duke,Duke,3,0,10,27,5,2,0,0,3,0,1,1,0,1,0.505,0.5,2,4,0.5,0,0,0,1,2,0.5,2,4,0.5,0,0,0
PATRICK.UREY_Mercer,Mercer,3,0,18.699,33,2,1,3,1,1,0,0,2,0,0,1.053,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
PAUL.DJOKO_Northern Ky.,Northern Ky.,2,0,26.516,46,3,1,3,1,0,0,2,4,0.25,1,0.375,0.375,1,4,0.25,1,3,0.333,0,0,0,0,1,0,0,0,0
PAUL.MULCAHY_Rutgers,Rutgers,6,5,140.885,254,37,2,7,9,2,2,11,15,0.233,0.786,0.571,0.567,14,30,0.467,6,17,0.353,3,5,0.6,6,9,0.667,2,4,0.5
PAUL.NEWMAN_Bucknell,Bucknell,4,4,79.317,152,26,6,14,2,1,2,6,15,0.105,0.5,0.608,0.632,12,19,0.632,0,0,0,2,5,0.4,12,17,0.706,0,2,0
PAUL.SCRUGGS_Xavier,Xavier,6,6,203.016,356,80,5,20,23,6,3,14,16,0.254,0.241,0.526,0.47,29,67,0.433,5,21,0.238,17,19,0.895,15,27,0.556,9,19,0.474
PAULY.PAULICAP_DePaul,DePaul,6,4,144.164,291,40,9,20,2,6,10,11,19,0.219,0.765,0.551,0.531,17,32,0.531,0,0,0,6,9,0.667,16,30,0.533,1,2,0.5
PAXSON.WOJCIK_Loyola Chicago,Loyola Chicago,2,0,8.3,15,3,0,1,0,0,0,0,1,0,1,0.375,0.375,1,4,0.25,1,1,1,0,0,0,0,1,0,0,2,0
PAYTON.MOORE_Rice,Rice,2,0,4.65,11,1,0,1,1,1,0,1,1,0,0,0.526,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0
PAYTON.WILLIS_Col. of Charleston,Col. of Charleston,1,1,34.817,56,22,1,1,4,0,0,0,0,0.167,0.333,0.595,0.583,9,18,0.5,3,9,0.333,1,1,1,5,7,0.714,1,2,0.5
PEDRO.BRADSHAW_Bellarmine,Bellarmine,2,2,67.432,116,30,2,4,2,5,1,4,2,0.227,0.444,0.532,0.432,9,22,0.409,1,7,0.143,11,13,0.846,5,9,0.556,3,6,0.5
PEDRO.CASTRO_Houston Baptist,Houston Baptist,5,5,164.183,321,83,7,29,8,10,4,12,9,0.394,0.469,0.551,0.521,32,71,0.451,10,25,0.4,9,9,1,15,23,0.652,7,23,0.304
PELLE.LARSSON_Utah,Utah,6,6,169.584,310,55,1,23,18,5,7,21,17,0.2,0.667,0.696,0.65,15,30,0.5,9,18,0.5,16,20,0.8,5,8,0.625,1,4,0.25
PERRY.FRANCOIS_A&M-Corpus Christi,A&M-Corpus Christi,4,0,47.383,99,12,4,8,4,1,2,4,8,0.167,0.2,0.369,0.417,5,12,0.417,0,0,0,2,9,0.222,3,6,0.5,2,6,0.333
PETAR.KRIVOKAPIC_FIU,FIU,2,0,18.35,37,3,1,1,1,0,0,0,1,0,1,0.188,0.188,1,8,0.125,1,6,0.167,0,0,0,0,2,0,0,0,0
PETE.NANCE_Northwestern,Northwestern,5,5,138.383,250,40,6,29,12,2,3,7,9,0.143,0.8,0.528,0.5,15,35,0.429,5,9,0.556,5,6,0.833,9,16,0.562,1,10,0.1
PETER.KISS_Bryant,Bryant,5,5,174.133,304,82,7,35,15,6,2,9,19,0.224,0.258,0.639,0.603,31,58,0.534,8,15,0.533,12,13,0.923,19,33,0.576,4,10,0.4
PEYTON.BROUGHTON_Eastern Ky.,Eastern Ky.,2,1,7.467,18,4,0,2,0,1,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1
PEYTON.SMITH_A&M-Corpus Christi,A&M-Corpus Christi,4,0,50.018,110,11,0,3,6,2,0,3,5,0.818,0.75,0.46,0.5,4,11,0.364,3,6,0.5,0,2,0,1,4,0.25,0,1,0
PEYTON.TAYLOR_Grambling,Grambling,4,0,46.134,96,8,2,3,2,1,0,7,3,0.077,0.333,0.308,0.308,3,13,0.231,2,7,0.286,0,0,0,0,1,0,1,5,0.2
PEYTON.URBANCIC_Tulsa,Tulsa,1,0,8.717,19,6,0,1,1,0,0,1,3,0,1,1,1,2,3,0.667,2,3,0.667,0,0,0,0,0,0,0,0,0
PHILIP.MCKENZIE_Houston Baptist,Houston Baptist,5,1,39.935,87,15,6,3,1,1,0,3,7,0.111,0.6,0.609,0.611,5,9,0.556,1,1,1,4,7,0.571,4,6,0.667,0,2,0
PHLANDROUS.FLEMING_Charleston So.,Charleston So.,1,1,43.467,81,35,1,10,0,1,0,2,4,0.227,0.125,0.564,0.477,8,22,0.364,5,13,0.385,14,19,0.737,2,4,0.5,1,5,0.2
PHOENIX.FORD_UTSA,UTSA,4,1,36.983,71,4,1,5,1,0,0,2,8,0.333,0.5,0.576,0.667,2,3,0.667,0,0,0,0,1,0,2,3,0.667,0,0,0
PIERCE.SPENCER_Nicholls St.,Nicholls St.,4,0,34.716,79,4,3,5,1,3,0,2,7,0.333,0,0.288,0.167,1,6,0.167,0,3,0,2,2,1,1,2,0.5,0,1,0
PIEROLIVIER.RACINE_Fairleigh Dickinson,Fairleigh Dickinson,2,2,45.884,85,11,1,8,1,1,3,0,4,0,0.6,0.55,0.55,5,10,0.5,1,1,1,0,0,0,3,6,0.5,1,3,0.333
PIERRE.CROCKRELL_Pacific,Pacific,4,4,149.699,272,61,2,15,20,4,0,11,10,0.34,0.148,0.584,0.574,27,47,0.574,0,1,0,7,11,0.636,18,30,0.6,9,16,0.562
PINKY.WILEY_Delaware St.,Delaware St.,5,5,170.9,360,20,2,16,17,14,0,17,14,0.162,0.222,0.27,0.27,9,37,0.243,2,21,0.095,0,0,0,2,5,0.4,5,11,0.455
PJ.BYRD_Colorado St.,Colorado St.,6,0,85.783,158,16,1,4,11,5,0,7,11,0.071,0.2,0.475,0.429,5,14,0.357,2,9,0.222,4,6,0.667,2,3,0.667,1,2,0.5
PJ.CARTER_Campbell,Campbell,1,0,0.95,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJ.FULLER_TCU,TCU,6,6,164.417,299,36,3,9,12,4,0,15,12,0.323,0.615,0.524,0.5,13,31,0.419,5,17,0.294,5,7,0.714,8,11,0.727,0,3,0
PJ.HALL_Clemson,Clemson,3,0,25.334,43,4,1,4,1,0,3,0,1,0.125,1,0.202,0.125,1,8,0.125,0,0,0,2,4,0.5,1,3,0.333,0,5,0
PJ.HENRY_Hartford,Hartford,4,0,68.833,120,14,1,3,5,2,0,3,9,0.167,0.6,0.943,1,5,6,0.833,2,2,1,2,3,0.667,2,2,1,1,2,0.5
